,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,18.832196474075317,0.7501234442402348,0.08975990613301595,0.0008141988154170404,0.1,512,0.015625,1001,128,13,0.0078125,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 512, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 1001, 'classifier__min_child_weight': 128, 'classifier__max_depth': 13, 'classifier__learning_rate': 0.0078125}",0.899787832313856,0.9488956832282,0.8691259532831461,0.9059364896084007,0.03285480120947341,470
1,159.42708094914755,15.504700762225273,0.664589007695516,0.1690285825590673,0.8,512,2,3751,64,12,0.125,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 512, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 3751, 'classifier__min_child_weight': 64, 'classifier__max_depth': 12, 'classifier__learning_rate': 0.125}",0.9989973962092163,0.9755715486689881,0.9460361792156138,0.973535041364606,0.02166922776445076,82
2,34.47543795903524,3.6828232872660025,0.10372281074523926,0.009390920217594498,1.0,1024,512,3001,64,7,0.03125,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1024, 'classifier__reg_alpha': 512, 'classifier__n_estimators': 3001, 'classifier__min_child_weight': 64, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.03125}",0.99353197088708,0.9666797813266077,0.9188884843578904,0.9597000788571927,0.030870155006948015,392
3,106.84842769304912,12.12862031634909,0.4855998357137044,0.17033129968262384,0.6,0.00390625,0.0625,2501,128,10,0.015625,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.00390625, 'classifier__reg_alpha': 0.0625, 'classifier__n_estimators': 2501, 'classifier__min_child_weight': 128, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.015625}",0.9986458635269363,0.9739787487777344,0.942579336006071,0.971734649436914,0.022944002316518202,206
4,133.2660095691681,9.39555470479481,0.6329739888509115,0.13081520446429137,0.6,0.25,32,3001,32,9,0.0078125,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.25, 'classifier__reg_alpha': 32, 'classifier__n_estimators': 3001, 'classifier__min_child_weight': 32, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.0078125}",0.99840956599874,0.9742720136295878,0.9434979363472755,0.9720598386585344,0.022472087224255397,185
5,8.121043841044107,0.49375980454599006,0.03922851880391439,0.00047030264365569767,0.2,256,1,751,2,1,0.015625,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 256, 'classifier__reg_alpha': 1, 'classifier__n_estimators': 751, 'classifier__min_child_weight': 2, 'classifier__max_depth': 1, 'classifier__learning_rate': 0.015625}",0.9902934236012285,0.9328482594030264,0.8586522706645812,0.9272646512229453,0.05388710913786306,460
6,24.766010522842407,5.016204356424853,0.06382894515991211,0.01904545566166165,0.1,32,1024,2251,128,14,0.0009765625,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 32, 'classifier__reg_alpha': 1024, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 128, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.0009765625}",0.5,0.5,0.8171203946763033,0.6057067982254344,0.14949198768544558,498
7,0.08178106943766277,0.005085760393490706,0.022939046223958332,0.0021548663205395832,1.0,0.00390625,0.00390625,1,4,1,0.0078125,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.00390625, 'classifier__reg_alpha': 0.00390625, 'classifier__n_estimators': 1, 'classifier__min_child_weight': 4, 'classifier__max_depth': 1, 'classifier__learning_rate': 0.0078125}",0.7821606473343903,0.6959013637201952,0.49966911521408247,0.6592437087562226,0.11820379063440385,496
8,19.955345074335735,1.3714432448347496,0.09607617060343425,0.004178693390641346,0.2,64,0.015625,251,1,15,0.125,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 64, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 251, 'classifier__min_child_weight': 1, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.125}",0.9990370867677355,0.9756169759064417,0.9459726020099712,0.9735422215613827,0.021713104182282866,80
9,269.97704243659973,8.014711944382034,1.7929468154907227,0.36765581308498496,1.0,0.015625,0.0625,4251,64,14,0.125,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.015625, 'classifier__reg_alpha': 0.0625, 'classifier__n_estimators': 4251, 'classifier__min_child_weight': 64, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.125}",0.9985637834304555,0.9735574414673721,0.9431825642170959,0.9717679297049745,0.022644670081505815,205
10,56.684781551361084,2.0791026481032775,0.26020288467407227,0.005975923911276559,0.1,1,0.0078125,1501,4,7,0.25,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 1, 'classifier__reg_alpha': 0.0078125, 'classifier__n_estimators': 1501, 'classifier__min_child_weight': 4, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.25}",0.9950713201293321,0.9699428665830636,0.9373180827883553,0.9674440898335837,0.02364377324333838,306
11,55.75768701235453,0.30286722607197414,0.13995901743570963,0.0033902939212334623,0.8,32,8,2501,2,3,0.03125,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 32, 'classifier__reg_alpha': 8, 'classifier__n_estimators': 2501, 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.03125}",0.9986595435430163,0.9754653103186048,0.9471014710070316,0.9737421082895509,0.021083734328168218,62
12,38.89758324623108,0.3245286958971022,0.1389622688293457,0.003291114941629201,0.3,0.0078125,0.0625,1001,2,6,0.125,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.0078125, 'classifier__reg_alpha': 0.0625, 'classifier__n_estimators': 1001, 'classifier__min_child_weight': 2, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.125}",0.9989990032556239,0.9735480458740834,0.9440367368663436,0.9721945953320169,0.022458651680201353,177
13,98.53174376487732,3.021313631503317,0.3084069887797038,0.03494300262214035,1.0,8,256,2251,8,8,0.001953125,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 8, 'classifier__reg_alpha': 256, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 8, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.001953125}",0.9983235876744958,0.9690353976857639,0.9301826340750223,0.9658472064784274,0.027909625719959086,331
14,67.83376971880595,2.782254205531222,0.28214295705159503,0.00225179001194852,0.3,0.00390625,0.5,1001,4,11,0.125,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.00390625, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 1001, 'classifier__min_child_weight': 4, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.125}",0.9984279276441709,0.9724593187578867,0.9416977546243743,0.9708616670088107,0.02318753258466724,244
15,15.285306374231974,1.5548059691737588,0.08344388008117676,0.007021087671739712,0.1,16,2,751,64,14,0.125,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 16, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 751, 'classifier__min_child_weight': 64, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.125}",0.9961518670123221,0.9694557552416934,0.9313494744689454,0.9656523655743202,0.026591813897737755,334
16,185.31667065620422,5.602335234852683,0.6896940867106119,0.014211271333271807,0.3,0.0078125,0.0009765625,4251,8,7,0.25,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.0078125, 'classifier__reg_alpha': 0.0009765625, 'classifier__n_estimators': 4251, 'classifier__min_child_weight': 8, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.25}",0.9964855129193116,0.9696810348468496,0.9397664531312848,0.9686443336324819,0.023167059917986194,289
17,155.52125779787698,0.2673939193604803,0.4488002459208171,0.03774967106713557,0.4,0.03125,0.25,4501,1,5,0.0078125,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 0.03125, 'classifier__reg_alpha': 0.25, 'classifier__n_estimators': 4501, 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.0078125}",0.9994080381510133,0.9762176955852779,0.9484464976740166,0.9746907438034359,0.020832960075406106,6
18,67.39598393440247,8.010541278037076,0.1372997760772705,0.01913778755739577,0.5,0.001953125,64,3251,1,10,0.25,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 64, 'classifier__n_estimators': 3251, 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.25}",0.9981199059445908,0.9743914922006677,0.9434284057374331,0.9719799346275639,0.022392733288184904,188
19,42.30062206586202,0.6994282913890202,0.07047812143961589,0.0012440490516086597,0.5,4,256,3251,32,9,0.25,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 4, 'classifier__reg_alpha': 256, 'classifier__n_estimators': 3251, 'classifier__min_child_weight': 32, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.25}",0.994694173971171,0.9665344984105109,0.920369189079758,0.9605326204871466,0.030638404535619668,388
20,31.65618904431661,3.8658157303169385,0.10837690035502116,0.012518639154719883,0.2,0.125,0.001953125,1501,128,9,0.5,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 0.125, 'classifier__reg_alpha': 0.001953125, 'classifier__n_estimators': 1501, 'classifier__min_child_weight': 128, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.5}",0.9968348188094077,0.9709398860551168,0.9334480212786631,0.9670742420477292,0.026021515815375956,315
21,105.0344950358073,0.42432594252632244,0.33909328778584796,0.004309217598083287,0.9,0.5,0.25,2251,1,7,0.0625,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.25, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 1, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.0625}",0.9993998499946932,0.9736018760236387,0.9446589467514168,0.9725535575899164,0.022360170700396406,156
22,204.42732119560242,3.1001289638049587,0.8286952972412109,0.018895812022300566,1.0,1,0.5,4751,32,8,0.5,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 4751, 'classifier__min_child_weight': 32, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.5}",0.9978511187135645,0.9712412372342609,0.9404550626560779,0.9698491395346345,0.023452508959491074,273
23,39.241026083628334,0.5603483892059972,0.1592989762624105,0.02129315979739158,0.9,0.03125,0.5,501,16,13,0.015625,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.03125, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 501, 'classifier__min_child_weight': 16, 'classifier__max_depth': 13, 'classifier__learning_rate': 0.015625}",0.9992754903584191,0.975713429639828,0.9466895941679455,0.9738928380553976,0.021506666173178195,49
24,135.48639035224915,1.0447389096392377,0.3484017054239909,0.016535351652512183,0.6,4,0.001953125,3751,2,5,0.0078125,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 4, 'classifier__reg_alpha': 0.001953125, 'classifier__n_estimators': 3751, 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.0078125}",0.99930221454751,0.9763153754140762,0.9484340972079457,0.9746838957231773,0.02079884027062218,8
25,368.8166417280833,10.443238483547193,1.6587979793548584,0.03794470435751723,0.6,0.0625,0.015625,4001,4,14,0.03125,"{'classifier__subsample': 0.6, 'classifier__reg_lambda': 0.0625, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 4001, 'classifier__min_child_weight': 4, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.03125}",0.9984987396356239,0.9725283101003813,0.9424102770340852,0.97114577559003,0.022918878106709093,228
26,176.32183035214743,22.251148247302,0.6525885264078776,0.0483429969009214,0.4,0.0078125,0.125,4001,64,11,0.015625,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 0.0078125, 'classifier__reg_alpha': 0.125, 'classifier__n_estimators': 4001, 'classifier__min_child_weight': 64, 'classifier__max_depth': 11, 'classifier__learning_rate': 0.015625}",0.9984439337190746,0.975041561549107,0.9445584740006843,0.972681323089622,0.0220618635727627,150
27,31.381428718566895,0.3678555738363516,0.08876299858093262,0.001410402138568558,0.4,512,2,2001,64,2,0.0009765625,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 512, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 2001, 'classifier__min_child_weight': 64, 'classifier__max_depth': 2, 'classifier__learning_rate': 0.0009765625}",0.9924162004443497,0.9212670772621421,0.8353703982995897,0.9163512253353604,0.06420784060609894,467
28,53.27332067489624,1.1086816992939976,0.15857609113057455,0.019896931465318665,0.8,0.0625,2,1251,4,6,0.001953125,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.0625, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 1251, 'classifier__min_child_weight': 4, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.001953125}",0.9977539795995789,0.9713616306817857,0.937063130064475,0.9687262467819465,0.024846914503921885,288
29,219.32651511828104,9.152578365337616,0.8976373672485352,0.03369219529368868,0.3,0.5,0.25,3001,2,12,0.25,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.25, 'classifier__n_estimators': 3001, 'classifier__min_child_weight': 2, 'classifier__max_depth': 12, 'classifier__learning_rate': 0.25}",0.992163218072066,0.9686780163609205,0.9379768313898755,0.9662726886076207,0.02218678775936349,328
30,104.92425163586934,14.595429115883647,0.33177924156188965,0.05125232269962626,0.5,0.0625,32,4501,64,7,0.25,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.0625, 'classifier__reg_alpha': 32, 'classifier__n_estimators': 4501, 'classifier__min_child_weight': 64, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.25}",0.99842590475103,0.9751537264744687,0.9450265661070967,0.9728687324441984,0.02185998231458793,136
31,119.86794924736023,13.464845628270664,0.3966062863667806,0.01832365214431138,0.5,4,0.001953125,2501,128,15,0.001953125,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 4, 'classifier__reg_alpha': 0.001953125, 'classifier__n_estimators': 2501, 'classifier__min_child_weight': 128, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.001953125}",0.997180215740212,0.9688445372885742,0.9329547311676345,0.9663264947321402,0.026280330044637396,327
32,0.09046705563863118,0.0038216514447338285,0.01812322934468587,0.000617950244341186,0.5,4,256,1,64,3,0.001953125,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 4, 'classifier__reg_alpha': 256, 'classifier__n_estimators': 1, 'classifier__min_child_weight': 64, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.001953125}",0.9910087148597438,0.9084035388322366,0.7841553305023891,0.8945225280647898,0.08501604750464219,474
33,155.38089060783386,8.3257253107733,0.6499285697937012,0.01617058886946941,0.3,0.5,0.03125,2751,4,10,0.5,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.03125, 'classifier__n_estimators': 2751, 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.5}",0.9888826595346358,0.9653842277436437,0.9349342125762801,0.9630670332848532,0.022085225452392655,363
34,133.49069913228354,11.21385724477769,0.5074215730031332,0.029056424243118415,0.7,128,0.015625,3001,64,9,0.0625,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 3001, 'classifier__min_child_weight': 64, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.0625}",0.9986933666382747,0.9756939838202517,0.9454936333372562,0.9732936612652608,0.021784919357220052,104
35,256.6842387517293,25.504838893139688,0.8837540149688721,0.04179963752400745,0.9,128,0.001953125,3501,32,15,0.015625,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 0.001953125, 'classifier__n_estimators': 3501, 'classifier__min_child_weight': 32, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.015625}",0.9988584819372813,0.9757479588476019,0.9457493775231641,0.9734519394360158,0.02174240130514852,91
36,13.099261999130249,0.17966912766394547,0.047539710998535156,0.0009405490764054795,0.1,128,128,1251,128,3,0.0625,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 128, 'classifier__n_estimators': 1251, 'classifier__min_child_weight': 128, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.0625}",0.8828195980677668,0.9416107608744079,0.8619295485790888,0.8954533025070878,0.03373407539475002,473
37,60.60635646184286,3.1648054042410436,0.2535581588745117,0.010882842784310329,0.3,256,0.125,1751,32,7,0.03125,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 256, 'classifier__reg_alpha': 0.125, 'classifier__n_estimators': 1751, 'classifier__min_child_weight': 32, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.03125}",0.9988669813079307,0.9744094677789181,0.942588082332205,0.9719548438063512,0.023041231182599733,192
38,55.295217514038086,0.41652650569446154,0.12433417638142903,0.0009401557007830096,0.4,256,0.015625,3501,8,2,0.001953125,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 256, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 3501, 'classifier__min_child_weight': 8, 'classifier__max_depth': 2, 'classifier__learning_rate': 0.001953125}",0.9938161390814693,0.9576941573194598,0.9096860239015201,0.953732106767483,0.03446004888253636,421
39,191.61269092559814,9.87904253907749,0.8305393060048422,0.026205911314719513,0.3,0.125,0.0078125,4751,32,8,0.015625,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 0.125, 'classifier__reg_alpha': 0.0078125, 'classifier__n_estimators': 4751, 'classifier__min_child_weight': 32, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.015625}",0.9984371621245293,0.9754986966015528,0.9455177876851653,0.9731512154704157,0.021667918658840407,112
40,130.42063482602438,17.61105974234708,0.5261056423187256,0.038468170275481724,0.2,0.015625,0.125,3751,32,13,0.125,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 0.015625, 'classifier__reg_alpha': 0.125, 'classifier__n_estimators': 3751, 'classifier__min_child_weight': 32, 'classifier__max_depth': 13, 'classifier__learning_rate': 0.125}",0.9982362303488272,0.9739190510774876,0.9413798122547974,0.9711783645603708,0.02329229617362231,226
41,173.086021900177,6.534590498719158,0.6540445486704508,0.07873492691106967,0.1,8,2,3751,8,10,0.0009765625,"{'classifier__subsample': 0.1, 'classifier__reg_lambda': 8, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 3751, 'classifier__min_child_weight': 8, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.0009765625}",0.9973786148751649,0.9714909153332396,0.9365739555559891,0.9684811619214645,0.024914461803405483,293
42,97.400319258372,4.441234851312601,0.36169997851053876,0.035122691396253174,1.0,0.001953125,256,2501,8,9,0.001953125,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 256, 'classifier__n_estimators': 2501, 'classifier__min_child_weight': 8, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.001953125}",0.9982079474052077,0.969449788422883,0.9305705658341253,0.966076100554072,0.027715701612686015,329
43,226.1206583182017,3.1071038735398258,1.1097410519917805,0.11233705944781867,0.5,0.0625,0.5,3001,1,12,0.03125,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.0625, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 3001, 'classifier__min_child_weight': 1, 'classifier__max_depth': 12, 'classifier__learning_rate': 0.03125}",0.998619764449386,0.9724666887449694,0.942518747575678,0.9712017335900112,0.022920603645687584,223
44,223.87591449419656,2.2700004389188746,1.2230005264282227,0.3952430236145414,1.0,0.0625,0.03125,2251,8,15,0.0009765625,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.0625, 'classifier__reg_alpha': 0.03125, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 8, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.0009765625}",0.9986030688737699,0.974191437429349,0.9467771996241567,0.9731905686424253,0.021169655714661954,110
45,72.36316625277202,9.188979911274215,0.19837339719136557,0.031239897310437387,1.0,0.25,4,4251,4,8,0.0625,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.25, 'classifier__reg_alpha': 4, 'classifier__n_estimators': 4251, 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.0625}",0.9994536444646723,0.9753838648515968,0.9458541966077423,0.9735639019746705,0.021919692839955325,76
46,69.52393301328023,9.10295623214217,0.23237872123718262,0.03129562137765381,0.4,0.001953125,2,2251,128,14,0.125,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 2, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 128, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.125}",0.997947055896347,0.9742987274852059,0.9424783481342904,0.9715747105052811,0.02272677696137749,212
47,152.2919920285543,13.128332837514227,0.4690430959065755,0.008408890826098336,0.5,64,0.00390625,1751,8,15,0.015625,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 64, 'classifier__reg_alpha': 0.00390625, 'classifier__n_estimators': 1751, 'classifier__min_child_weight': 8, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.015625}",0.9992131965177906,0.9759042873540953,0.9456435979524647,0.9735870272747835,0.021930993947971166,75
48,56.89021341005961,0.26473827530959887,0.18896635373433432,0.040539234182112784,0.9,128,0.25,1751,128,6,0.0009765625,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 0.25, 'classifier__n_estimators': 1751, 'classifier__min_child_weight': 128, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.0009765625}",0.9941748216446777,0.9665550791061467,0.9156028893847896,0.9587775967118713,0.03254488243496007,398
49,11.890649318695068,0.09704869117774993,0.05851046244303385,0.01084403685392578,0.9,128,4,251,128,9,0.0078125,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 4, 'classifier__n_estimators': 251, 'classifier__min_child_weight': 128, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.0078125}",0.994425676491417,0.9673188158163389,0.9254001509937841,0.9623815477671801,0.0283949908070423,370
50,40.30470069249471,0.512102136995699,0.09541177749633789,0.0012443250581173813,0.5,0.001953125,0.125,3501,2,1,0.00390625,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 0.125, 'classifier__n_estimators': 3501, 'classifier__min_child_weight': 2, 'classifier__max_depth': 1, 'classifier__learning_rate': 0.00390625}",0.9912570665774378,0.9465432541805308,0.9060483490576984,0.9479495566052223,0.03480052346562198,440
51,128.2988760471344,15.915379088551195,0.4364015261332194,0.032330325044163354,0.9,0.5,16,2751,4,15,0.25,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 16, 'classifier__n_estimators': 2751, 'classifier__min_child_weight': 4, 'classifier__max_depth': 15, 'classifier__learning_rate': 0.25}",0.9993605806486715,0.9756565114469046,0.9464359238808417,0.9738176719921393,0.02164548946706832,54
52,0.10272479057312012,0.020553179747697353,0.01781630516052246,0.0016401238218093444,0.9,0.001953125,128,1,1,2,0.001953125,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 128, 'classifier__n_estimators': 1, 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': 0.001953125}",0.9875918954208246,0.8502842875261243,0.7080840113922668,0.8486533981130719,0.11411444302026695,488
53,69.39025394121806,0.1183460401153006,0.32546313603719074,0.06487180505447872,0.3,8,0.03125,1751,4,6,0.03125,"{'classifier__subsample': 0.3, 'classifier__reg_lambda': 8, 'classifier__reg_alpha': 0.03125, 'classifier__n_estimators': 1751, 'classifier__min_child_weight': 4, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.03125}",0.9990267737687529,0.9761421015714288,0.9461580214410873,0.973775632260423,0.021648346756291605,59
54,75.13957945505778,4.886921480403268,0.2527644634246826,0.010135653266911182,0.2,8,128,2001,2,12,0.001953125,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 8, 'classifier__reg_alpha': 128, 'classifier__n_estimators': 2001, 'classifier__min_child_weight': 2, 'classifier__max_depth': 12, 'classifier__learning_rate': 0.001953125}",0.9978738561397811,0.9652297665509506,0.9167049452581131,0.9599361893162817,0.03334780845756429,389
55,181.52942991256714,1.406627246799126,0.5844372908274332,0.01229580705907628,0.8,16,0.015625,3751,2,7,0.0625,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 16, 'classifier__reg_alpha': 0.015625, 'classifier__n_estimators': 3751, 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.0625}",0.9992959258717515,0.9737739747463945,0.9439920501153971,0.9723539835778476,0.022600028755256556,167
56,17.72608145078023,0.6867786698282355,0.09245006243387859,0.0025286014215246404,0.4,32,0.0625,501,64,6,0.125,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 32, 'classifier__reg_alpha': 0.0625, 'classifier__n_estimators': 501, 'classifier__min_child_weight': 64, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.125}",0.9982576665772015,0.974970957770414,0.9441200281837749,0.9724495508437968,0.022173393851965137,162
57,0.07745885848999023,0.00047052742684294406,0.01795196533203125,3.371747880871523e-07,0.2,8,0.03125,1,4,2,0.015625,"{'classifier__subsample': 0.2, 'classifier__reg_lambda': 8, 'classifier__reg_alpha': 0.03125, 'classifier__n_estimators': 1, 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': 0.015625}",0.9875918954208246,0.8508794696536905,0.7016518960803597,0.8467077537182917,0.11677178088359794,490
58,216.45691967010498,15.970840767680771,0.6744332313537598,0.019401074031049736,0.4,1,128,4751,8,14,0.0009765625,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 1, 'classifier__reg_alpha': 128, 'classifier__n_estimators': 4751, 'classifier__min_child_weight': 8, 'classifier__max_depth': 14, 'classifier__learning_rate': 0.0009765625}",0.998128365072008,0.9683755651837047,0.928184560016037,0.9648961634239166,0.02866023544775851,347
59,158.8416219552358,7.894090277354069,0.5427806377410889,0.011838413906490135,0.4,128,0.0625,2751,8,9,0.0625,"{'classifier__subsample': 0.4, 'classifier__reg_lambda': 128, 'classifier__reg_alpha': 0.0625, 'classifier__n_estimators': 2751, 'classifier__min_child_weight': 8, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.0625}",0.999059370786869,0.9758336111365049,0.9465703490110907,0.9738211103114881,0.021475753326679087,53
60,0.09707212448120117,0.0026185751871944532,0.017619609832763672,0.0004703588293815774,0.5,0.001953125,128,1,1,5,0.125,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.001953125, 'classifier__reg_alpha': 128, 'classifier__n_estimators': 1, 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.125}",0.9932294920220207,0.9470415801363914,0.8643316492470168,0.9348675738018096,0.05332177973203968,454
61,71.82952165603638,8.439340230874297,0.26851479212443036,0.05041556955440217,0.5,0.0009765625,32,2251,16,10,0.125,"{'classifier__subsample': 0.5, 'classifier__reg_lambda': 0.0009765625, 'classifier__reg_alpha': 32, 'classifier__n_estimators': 2251, 'classifier__min_child_weight': 16, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.125}",0.9989895112185789,0.9759057844246422,0.945099270613815,0.9733315220856786,0.022075772965737647,103
